-0.033502, 0.012833, 0.980406, -0.081108, -0.387338, -0.929562

-0.029496, 0.016802, 0.982385, -0.081108, -0.387338, -0.929562

-0.034492, 0.026734, 0.992238, -0.081108, -0.387338, -0.929562

-0.029495, 0.015806, 0.982390, -0.064388, -0.370447, -0.921369

-0.030475, 0.016774, 0.990317, -0.064388, -0.370447, -0.921369

-0.049526, 0.025780, 0.988221, -0.064388, -0.370447, -0.921369

-0.035485, 0.017779, 0.990294, -0.105094, -0.363580, -0.948107

-0.040489, 0.008838, 0.986353, -0.105094, -0.363580, -0.948107

-0.041515, 0.033720, 0.992178, -0.105094, -0.363580, -0.948107

-0.056543, 0.045677, 0.998018, -0.072703, -0.395384, -0.947639

0.046765, -0.004389, 1.018473, -0.072703, -0.395384, -0.947639

0.019749, 0.032397, 1.048947, -0.072703, -0.395384, -0.947639

0.076448, 0.138159, 0.976217, -0.072703, -0.395384, -0.947639

-0.055385, 0.152809, 1.113556, -0.072703, -0.395384, -0.947639

-0.072423, -0.030696, 0.660074, -0.072515, -0.412686, -0.911014

-0.156029, 0.063497, 0.552178, -0.072515, -0.412686, -0.911014

0.122021, -0.029548, 1.050610, -0.072515, -0.412686, -0.911014

0.091426, 0.138192, 0.960399, -0.138599, -0.379413, -0.946538

0.110005, -0.009654, 1.063365, -0.138599, -0.379413, -0.946538

0.093421, 0.013965, 0.885626, -0.138599, -0.379413, -0.946538

0.151679, 0.281991, 1.097792, -0.137910, -0.471262, -0.883716

0.152812, 0.275853, 1.139489, -0.137910, -0.471262, -0.883716

0.160751, 0.102007, 1.013399, -0.137910, -0.471262, -0.883716

0.096465, 0.099381, 0.948704, -0.210425, -0.513009, -0.865051

-0.016553, 0.178881, 1.050081, -0.210425, -0.513009, -0.865051

-0.051592, 0.152087, 1.040167, -0.209975, -0.571027, -0.819480

0.016520, 0.135065, 1.031567, -0.160975, -0.570424, -0.819426

-0.003387, 0.178668, 1.099728, -0.160975, -0.570424, -0.819426

0.046338, 0.163142, 0.969042, -0.086790, -0.577544, -0.845831

0.110191, 0.151427, 0.877075, -0.086790, -0.577544, -0.845831

0.035266, 0.067821, 0.895073, -0.086790, -0.577544, -0.845831

-0.013711, 0.247667, 1.033882, -0.037701, -0.577444, -0.809377

-0.107981, 0.231097, 0.983035, -0.037701, -0.577444, -0.809377

-0.059001, 0.346427, 1.016371, -0.037701, -0.577444, -0.809377

0.023719, -0.029182, 1.000657, -0.013901, -0.577151, -0.809351

-0.145084, 0.029147, 1.194191, -0.013901, -0.577151, -0.809351

-0.105531, 0.447488, 0.918494, -0.013901, -0.577151, -0.809351

-0.000806, 0.157352, 0.942118, 0.011445, -0.608790, -0.827091

-0.166378, 0.027539, 1.103854, 0.011445, -0.608790, -0.827091

-0.169818, 0.547232, 0.912814, 0.060713, -0.642173, -0.798585

-0.192474, 0.275449, 0.885301, 0.060713, -0.642173, -0.798585

-0.164598, 0.092430, 1.064854, 0.060713, -0.642173, -0.798585

-0.168524, 0.445473, 0.953989, 0.060777, -0.642540, -0.771985

-0.164566, 0.350117, 0.882058, 0.060777, -0.642540, -0.771985

-0.258141, 0.182562, 0.981743, 0.060777, -0.642540, -0.771985

-0.162362, 0.300157, 0.921990, 0.118083, -0.633183, -0.790235

-0.132110, 0.112988, 0.883339, 0.118083, -0.633183, -0.790235

-0.110834, -0.027504, 0.885098, 0.118083, -0.633183, -0.790235

-0.213315, 0.321946, 0.978243, 0.192380, -0.655819, -0.808033

-0.233225, 0.240325, 0.972620, 0.192380, -0.655819, -0.808033

-0.147955, 0.024326, 0.893638, 0.192380, -0.655819, -0.808033

-0.211398, 0.351871, 0.966199, 0.241195, -0.631165, -0.826499

-0.243527, 0.309294, 0.914710, 0.241195, -0.631165, -0.826499

-0.248944, 0.287974, 0.762032, 0.298639, -0.630710, -0.808236

-0.261298, 0.312965, 1.004898, 0.298639, -0.630710, -0.808236

-0.159447, 0.410589, 0.955185, 0.298639, -0.630710, -0.808236

-0.328935, 0.396271, 0.871322, 0.323188, -0.721253, -0.717406

-0.264868, 0.398190, 0.860631, 0.323188, -0.721253, -0.717406

-0.421433, 0.503240, 0.812931, 0.323188, -0.721253, -0.717406

-0.287927, 0.274026, 0.780808, 0.381276, -0.804267, -0.635034

-0.331242, 0.457299, 0.802568, 0.381276, -0.804267, -0.635034

-0.203000, 0.490810, 0.835598, 0.381276, -0.804267, -0.635034

-0.202637, 0.483378, 0.955665, 0.398444, -0.837264, -0.561783

-0.248979, 0.446046, 0.841605, 0.398444, -0.837264, -0.561783

-0.267115, 0.508833, 0.841232, 0.373035, -0.820156, -0.606836

-0.224938, 0.491717, 0.869242, 0.373035, -0.820156, -0.606836

-0.197938, 0.472841, 0.843640, 0.373035, -0.820156, -0.606836

-0.226880, 0.330634, 0.796621, 0.381126, -0.779067, -0.635372

-0.261445, 0.347942, 0.974967, 0.381126, -0.779067, -0.635372

-0.247911, 0.417134, 0.847703, 0.381126, -0.779067, -0.635372

-0.223505, 0.218829, 0.858684, 0.372395, -0.729939, -0.652839

-0.136526, 0.324233, 0.865422, 0.372395, -0.729939, -0.652839

-0.087530, 0.364008, 0.860443, 0.372395, -0.729939, -0.652839

-0.143329, 0.275273, 0.908293, 0.380547, -0.720315, -0.734143

-0.126247, 0.263244, 0.920317, 0.380547, -0.720315, -0.734143

-0.228263, 0.255284, 0.965621, 0.363577, -0.688438, -0.726194

-0.206308, 0.246404, 0.933008, 0.363577, -0.688438, -0.726194

-0.148501, 0.339105, 0.889113, 0.363577, -0.688438, -0.726194

-0.187274, 0.225494, 0.922268, 0.371807, -0.663019, -0.734923

-0.093466, 0.237700, 0.812435, 0.371807, -0.663019, -0.734923

-0.057439, 0.335074, 0.858709, 0.371807, -0.663019, -0.734923

-0.154244, 0.225465, 0.914450, 0.305887, -0.646912, -0.743621

-0.159189, 0.225390, 0.936256, 0.305887, -0.646912, -0.743621

-0.159231, 0.370551, 1.005973, 0.305887, -0.646912, -0.743621

-0.192948, 0.289666, 1.074695, 0.339539, -0.663028, -0.762958

-0.131995, 0.289746, 1.025315, 0.339539, -0.663028, -0.762958

-0.036134, 0.333687, 0.951045, 0.356254, -0.662339, -0.797940

-0.007099, 0.299859, 0.927508, 0.356254, -0.662339, -0.797940

-0.056025, 0.243097, 0.946459, 0.356254, -0.662339, -0.797940

-0.068943, 0.328458, 1.031303, 0.298633, -0.622561, -0.790148

-0.061209, 0.359619, 0.953804, 0.298633, -0.622561, -0.790148

-0.122276, 0.253344, 0.902524, 0.298633, -0.622561, -0.790148

-0.097196, 0.355616, 0.975518, 0.330572, -0.581449, -0.799058

-0.048327, 0.379655, 0.918041, 0.330572, -0.581449, -0.799058

-0.007291, 0.366700, 0.900396, 0.330572, -0.581449, -0.799058

-0.102115, 0.282955, 0.963953, 0.339219, -0.605744, -0.755329

-0.084135, 0.271061, 0.940269, 0.339219, -0.605744, -0.755329

-0.056284, 0.310026, 0.896531, 0.339319, -0.622544, -0.755104

-0.167444, 0.284361, 0.887330, 0.339319, -0.622544, -0.755104

-0.170476, 0.285397, 0.878387, 0.339319, -0.622544, -0.755104

-0.161476, 0.381805, 0.929528, 0.330793, -0.597583, -0.745651

-0.147322, 0.334894, 0.947665, 0.330793, -0.597583, -0.745651

-0.102417, 0.324099, 0.884393, 0.330793, -0.597583, -0.745651

-0.111306, 0.318983, 0.924065, 0.313846, -0.565841, -0.727902

-0.039349, 0.356827, 0.892394, 0.313846, -0.565841, -0.727902

-0.037334, 0.282268, 0.853088, 0.313941, -0.574492, -0.709589

-0.017302, 0.339876, 0.886604, 0.322341, -0.574388, -0.709580

-0.010239, 0.265255, 0.861205, 0.322341, -0.574388, -0.709580

-0.121393, 0.265424, 0.868741, 0.322461, -0.598072, -0.717660

-0.185331, 0.252404, 0.917183, 0.322461, -0.598072, -0.717660

-0.224383, 0.203760, 0.892482, 0.322461, -0.598072, -0.717660

-0.270311, 0.242414, 0.964541, 0.371364, -0.573921, -0.699726

-0.214176, 0.207468, 0.959955, 0.371364, -0.573921, -0.699726

-0.222315, 0.204665, 0.915300, 0.371364, -0.573921, -0.699726

-0.189174, 0.246233, 0.969774, 0.404990, -0.581772, -0.709376

-0.150945, 0.320485, 1.070727, 0.404990, -0.581772, -0.709376

-0.114180, 0.266142, 0.938201, 0.420493, -0.613281, -0.745327

-0.173218, 0.231388, 0.937169, 0.420493, -0.613281, -0.745327

-0.163148, 0.187569, 0.930476, 0.420493, -0.613281, -0.745327

-0.141290, 0.305038, 0.937913, 0.388504, -0.645993, -0.736530

-0.204294, 0.317945, 0.978295, 0.388504, -0.645993, -0.736530

-0.205342, 0.272290, 0.935861, 0.388504, -0.645993, -0.736530

-0.155540, 0.251692, 0.829007, 0.420568, -0.629945, -0.754901

-0.131650, 0.404900, 0.867027, 0.420568, -0.629945, -0.754901

-0.152708, 0.403976, 0.858028, 0.420568, -0.629945, -0.754901

-0.212785, 0.374243, 0.847048, 0.428788, -0.588228, -0.727456

-0.321995, 0.515616, 0.916391, 0.428788, -0.588228, -0.727456

-0.227223, 0.729625, 0.910720, 0.471195, -0.638730, -0.681933

-0.108568, 0.766886, 0.749271, 0.471195, -0.638730, -0.681933

-0.200246, 0.580583, 0.801440, 0.471195, -0.638730, -0.681933

-0.145397, 0.649375, 0.759636, 0.381308, -0.755740, -0.499910

-0.126820, 0.709566, 0.639378, 0.381308, -0.755740, -0.499910

-0.146917, 0.766338, 0.649939, 0.381308, -0.755740, -0.499910

-0.201933, 0.708698, 0.641097, 0.358315, -0.856669, -0.409002

-0.110220, 0.856194, 0.578207, 0.358315, -0.856669, -0.409002

-0.123381, 0.918021, 0.565953, 0.358315, -0.856669, -0.409002

-0.075776, 0.899670, 0.393610, 0.350612, -0.924310, -0.282128

-0.058745, 0.807204, 0.341551, 0.350612, -0.924310, -0.282128

-0.042659, 0.924373, 0.430311, 0.317564, -0.942730, -0.092958

-0.001991, 0.957619, 0.313241, 0.317564, -0.942730, -0.092958

0.016795, 0.981757, 0.243751, 0.317564, -0.942730, -0.092958

0.030610, 1.016789, 0.193038, 0.245314, -0.979215, 0.051613

0.091437, 1.004114, 0.093130, 0.245314, -0.979215, 0.051613

0.075318, 0.957554, 0.033782, 0.245314, -0.979215, 0.051613

0.113129, 1.051237, 0.002707, 0.196680, -0.973773, 0.222246

0.113086, 0.984703, -0.050533, 0.196680, -0.973773, 0.222246

0.283814, 0.408981, -0.914075, 0.097212, -0.902901, 0.373740

0.264876, 0.830973, -0.294250, 0.097212, -0.902901, 0.373740

0.215940, 0.890508, -0.211393, 0.097212, -0.902901, 0.373740

0.263316, 0.863511, -0.467019, 0.032636, -0.791751, 0.579327

0.222868, 0.879988, -0.589257, 0.032636, -0.791751, 0.579327

0.255386, 0.682531, -0.543532, 0.032636, -0.791751, 0.579327

0.204800, 0.602464, -0.420315, 0.047566, -0.630600, 0.782945

0.351623, 0.667658, -0.866496, 0.047566, -0.630600, 0.782945

0.218992, 0.608497, -0.702014, 0.047566, -0.630600, 0.782945

0.267304, 0.579280, -0.638211, 0.030075, -0.460480, 0.916414

0.250784, 0.375218, -0.925931, 0.030075, -0.460480, 0.916414

0.289928, 0.427717, -0.867522, -0.003218, -0.240912, 1.003008

0.216254, 0.382543, -0.741584, -0.003218, -0.240912, 1.003008

0.230914, 0.345227, -0.888160, -0.003218, -0.240912, 1.003008

0.180671, 0.340561, -0.946844, 0.021180, -0.102118, 1.009574

0.120687, 0.291822, -0.936900, 0.021180, -0.102118, 1.009574

0.117467, 0.175827, -1.078193, 0.021180, -0.102118, 1.009574

0.003358, 0.138169, -1.075441, 0.069280, 0.047001, 0.999236

0.000519, 0.271135, -0.941197, 0.069280, 0.047001, 0.999236

-0.074760, 0.327135, -0.963565, 0.298216, 0.140179, 0.943686

-0.252243, 0.263114, -1.070028, 0.298216, 0.140179, 0.943686

-0.285923, 0.286538, -0.928412, 0.298216, 0.140179, 0.943686

-0.447091, 0.264845, -0.911028, 0.494042, 0.143575, 0.872502

-0.447447, 0.359412, -0.634734, 0.494042, 0.143575, 0.872502

-0.659676, 0.463329, -0.881022, 0.494042, 0.143575, 0.872502

-0.588052, 0.438679, -0.719945, 0.683360, 0.049387, 0.766227

