0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1.004844, 0.000000, -0.010048, 0.000000, 4.654212
2.009638, -0.010097, -0.020097, 0.000000, 4.654212
2.964148, -0.029282, -0.029644, 0.000000, 4.421969
4.253530, -0.067516, -0.042543, 0.000000, 5.974751
7.334571, -0.222353, -0.073393, 0.000000, 7.680216
9.077663, -0.350515, -0.090871, 0.000000, 8.095407
10.930260, -0.519328, -0.109474, 0.000000, 8.616357
12.868228, -0.732337, -0.128971, 0.000000, 9.030290
14.793606, -0.982040, -0.148386, 0.000000, 8.992602
16.773212, -1.277960, -0.168402, 0.000000, 9.270967
18.771900, -1.617760, -0.188675, 0.000000, 9.390306
22.727123, -2.414429, -0.229024, 0.000000, 9.364484
24.765461, -2.889594, -0.249954, 0.000000, 9.694254
26.780313, -3.403971, -0.270749, 0.000000, 9.631660
29.230160, -4.083961, -0.286125, 2.327106, 9.449024
32.239819, -4.969394, -0.296548, 4.851472, 9.679335
38.246925, -6.833909, -0.316575, 4.526298, 9.587218
41.790768, -7.994843, -0.321178, 7.570252, 9.702337
46.242554, -9.475939, -0.317618, 11.689886, 10.041015
51.708321, -11.313882, -0.343883, 3.781547, 9.766265
54.461327, -12.299766, -0.357201, 3.687848, 9.856441
57.273155, -13.349169, -0.369938, 4.000731, 9.900471
63.032654, -15.621511, -0.393332, 4.532469, 10.031492
66.067322, -16.880762, -0.405192, 4.862420, 10.355578
69.093987, -18.178978, -0.415348, 5.274970, 9.979012
75.440155, -21.015390, -0.434036, 6.116397, 10.247052
78.699432, -22.526114, -0.442277, 6.410936, 10.228136
82.007095, -24.092508, -0.449311, 6.846751, 10.104671
88.847725, -27.419308, -0.462176, 7.447215, 10.341895
92.401291, -29.189560, -0.467199, 8.031149, 10.357422
99.588066, -32.834259, -0.475200, 8.591544, 10.339475
103.336632, -34.762989, -0.477945, 9.127336, 10.398613
107.128082, -36.726967, -0.480763, 9.236012, 10.541337
114.767044, -40.718750, -0.483602, 9.797514, 10.411640
118.681900, -42.774822, -0.484927, 9.933858, 10.547548
126.604912, -46.957016, -0.486822, 10.316556, 10.497589
130.639297, -49.092468, -0.486906, 10.551852, 10.590751
138.673111, -53.349171, -0.488102, 10.395825, 10.639656
142.708313, -55.491676, -0.488152, 10.569105, 10.592196
150.907089, -59.846653, -0.488638, 10.692945, 10.804149
155.057327, -62.053082, -0.489418, 10.704553, 11.066174
163.293961, -66.440422, -0.488804, 11.085678, 10.786121
167.511658, -68.683617, -0.488405, 11.155828, 10.970703
175.878494, -73.131180, -0.489036, 10.859102, 10.985204
180.057175, -75.354874, -0.488875, 10.999743, 10.924866
188.500122, -79.841972, -0.488199, 11.040448, 11.076180
192.722809, -82.084549, -0.488311, 11.046737, 11.098896
201.075134, -86.522034, -0.487839, 11.080928, 10.814190
205.291840, -88.759483, -0.487466, 11.141407, 10.968635
209.513702, -90.997650, -0.487282, 11.108963, 11.023712
217.901703, -95.440285, -0.486453, 11.044116, 10.848977
222.095703, -97.658241, -0.485915, 11.112145, 10.862650
230.561539, -102.126846, -0.485222, 11.144074, 11.048835
238.953720, -106.549049, -0.484070, 11.089905, 10.791122
243.151764, -108.756355, -0.483206, 11.184244, 10.784122
251.701508, -113.237823, -0.482076, 11.229037, 11.089905
255.937103, -115.454117, -0.481466, 11.212265, 10.929483
264.386047, -119.865074, -0.480206, 11.235542, 10.944389
268.691864, -122.107864, -0.479278, 11.458494, 11.028414
277.283630, -126.572464, -0.478964, 11.167069, 11.063542
281.458496, -128.740448, -0.478503, 11.001234, 10.787621
289.954773, -133.145767, -0.477486, 11.318607, 10.999223
294.168304, -135.325943, -0.477183, 11.057235, 10.916665
302.518524, -139.640045, -0.476067, 10.958304, 10.726954
306.739471, -141.816452, -0.475871, 11.043591, 10.952804
315.234100, -146.193207, -0.475741, 11.064069, 11.102074
319.414764, -148.347137, -0.475138, 11.031028, 10.751834
327.827637, -152.674026, -0.474349, 11.139807, 10.868231
336.174225, -156.955765, -0.472899, 11.001303, 10.665990
340.335083, -159.084534, -0.472158, 10.995584, 10.652319
348.746613, -163.379364, -0.471373, 11.143540, 10.849483
353.028107, -165.561630, -0.470705, 11.284030, 10.974325
361.411713, -169.824860, -0.470214, 10.901834, 10.919227
365.610870, -171.959015, -0.470426, 10.859609, 10.957788
374.056030, -176.248856, -0.468575, 11.155721, 10.695893
378.232147, -178.362701, -0.467952, 10.984167, 10.695402
386.643555, -182.614182, -0.467762, 10.988835, 10.863157
390.900391, -184.764542, -0.467391, 11.130749, 10.958820
399.288452, -188.993896, -0.466273, 11.003765, 10.836852
403.498962, -191.112991, -0.466252, 10.921276, 10.911547
411.889893, -195.331619, -0.464652, 11.007027, 10.635766
416.041107, -197.412445, -0.463975, 10.910523, 10.597309
424.458252, -201.623184, -0.464135, 10.835339, 11.022668
428.637054, -203.715134, -0.462936, 11.100485, 10.544681
437.046356, -207.903870, -0.460534, 11.029982, 10.665011
441.246826, -209.987778, -0.460103, 10.958820, 10.759457
449.684082, -214.167130, -0.457934, 11.350074, 10.516565
453.930817, -216.260254, -0.456251, 11.354504, 10.574868
462.307495, -220.365799, -0.454710, 10.908989, 10.697369
466.467377, -222.399460, -0.453584, 10.984167, 10.462664
474.891205, -226.499283, -0.451759, 10.927430, 10.676266
483.211456, -230.533478, -0.450681, 10.791623, 10.564787
487.447510, -232.583282, -0.450142, 11.023190, 10.773637
495.981018, -236.706223, -0.450791, 10.845438, 11.207405
500.165588, -238.731674, -0.450937, 10.732892, 10.800138
508.644653, -242.839035, -0.451276, 11.024234, 11.032597
512.905884, -244.904160, -0.452048, 10.787621, 11.145142
521.410339, -249.040131, -0.453902, 10.697369, 10.990911
525.650208, -251.108658, -0.454399, 10.810171, 11.040448
534.232605, -255.303162, -0.456004, 10.731407, 11.293888
538.539429, -257.415588, -0.457992, 10.648907, 11.569581
547.013000, -261.596466, -0.459543, 10.749748, 11.132878
551.252991, -263.694733, -0.460915, 10.638197, 11.273644
559.744080, -267.920593, -0.464802, 10.539905, 11.529457
564.001282, -270.055328, -0.466030, 10.744884, 11.313655
572.297791, -274.234283, -0.468850, 10.366127, 11.139807
576.465271, -276.345184, -0.470367, 10.467369, 11.170285
584.685425, -280.526917, -0.471315, 10.410336, 10.633821
588.729126, -282.587677, -0.471828, 10.391956, 10.629451
596.808533, -286.711914, -0.472208, 10.534274, 10.565842
600.797363, -288.749207, -0.472229, 10.368035, 10.377746
608.764282, -292.819183, -0.472929, 10.289187, 10.549844
616.742249, -296.902740, -0.473421, 10.267397, 10.347290
620.691040, -298.925629, -0.473890, 10.166472, 10.383765
628.788757, -303.081726, -0.475340, 10.415368, 10.816201
632.734619, -305.112671, -0.475695, 10.195424, 10.359728
640.637146, -309.185547, -0.476401, 10.346370, 10.501379
644.686707, -311.275299, -0.477699, 10.252801, 10.854037
652.574951, -315.361572, -0.479064, 10.055767, 10.447632
656.601013, -317.452820, -0.479408, 10.427034, 10.586414
664.564209, -321.599274, -0.481375, 10.118290, 10.407914
668.499023, -323.654663, -0.481628, 10.222296, 10.339475
676.542053, -327.860352, -0.482832, 10.364342, 10.766659
680.494934, -329.932526, -0.482827, 10.337178, 10.334883
688.583557, -334.171265, -0.482063, 10.837357, 10.607647
692.699402, -336.324829, -0.482481, 10.661103, 10.854544
700.722534, -340.523895, -0.481235, 10.571506, 10.288278
704.818420, -342.662689, -0.480587, 10.851001, 10.550896
713.021545, -346.935333, -0.478971, 10.794626, 10.415368
717.072388, -349.038940, -0.478138, 10.763671, 10.378023
725.365967, -353.332581, -0.476111, 11.194466, 10.645984
729.544922, -355.487579, -0.475606, 11.005985, 10.772141
737.833740, -359.750336, -0.473670, 10.983648, 10.641116
742.017395, -361.894867, -0.472776, 11.094663, 10.680676
746.241455, -364.055328, -0.471388, 11.309072, 10.666478
750.453979, -366.202515, -0.470483, 11.159573, 10.740322
758.892273, -370.491028, -0.468938, 11.189083, 10.734410
763.140259, -372.643188, -0.467173, 11.437095, 10.619749
771.600769, -376.904022, -0.465126, 11.197698, 10.840891
775.803101, -379.012970, -0.464229, 11.096779, 10.681166
784.299622, -383.263306, -0.461701, 11.417455, 10.607647
788.548828, -385.377563, -0.460780, 11.204815, 10.778128
796.985840, -389.563019, -0.459646, 10.973289, 10.698352
801.163208, -391.630859, -0.458734, 11.005985, 10.583526
808.486877, -395.239258, -0.454966, 9.890199, 9.017534
811.984558, -396.950317, -0.453710, 9.308423, 8.726646
818.702942, -400.223938, -0.453082, 8.435758, 8.435758
821.865051, -401.763458, -0.451826, 8.435758, 7.853981
827.855896, -404.666290, -0.450570, 7.563094, 7.563094
830.739197, -406.061096, -0.449942, 7.563094, 7.272205
835.999329, -408.599640, -0.449314, 6.690429, 6.690429
838.601501, -409.854431, -0.449314, 6.690429, 6.690429
841.033997, -411.027405, -0.448686, 6.399540, 6.108653
845.674072, -413.261322, -0.448686, 5.817764, 5.817764
847.937500, -414.351044, -0.447430, 6.108653, 5.526876
850.089111, -415.383575, -0.447430, 5.526876, 5.526876
854.054382, -417.281860, -0.443662, 5.526876, 4.654212
855.982971, -418.198425, -0.441150, 5.526876, 4.363323
859.449219, -419.829742, -0.435497, 5.235988, 3.781547
861.214355, -420.651062, -0.432357, 5.235988, 3.781547
862.811035, -421.387878, -0.428589, 4.945099, 3.199770
866.011230, -422.846558, -0.423565, 4.654212, 3.199770
867.557068, -423.543488, -0.420425, 4.654212, 3.199770
869.047729, -424.209930, -0.417913, 4.363323, 3.199770
871.977905, -425.503204, -0.409748, 4.072435, 2.617994
873.418030, -426.128693, -0.404096, 4.945099, 2.327106
874.688416, -426.671936, -0.400328, 4.072435, 2.327106
877.293152, -427.768311, -0.392163, 4.363323, 2.327106
878.395813, -428.224365, -0.387767, 3.781547, 1.745329
879.558594, -428.699310, -0.383999, 3.781547, 2.036217
881.481750, -429.471619, -0.374579, 3.490659, 1.163553
882.533813, -429.885223, -0.369554, 3.781547, 1.454441
883.412231, -430.225494, -0.365158, 3.199770, 1.163553
884.233521, -430.539459, -0.360134, 3.199770, 0.872665
885.822205, -431.132202, -0.346945, 3.490659, 0.290888
886.589966, -431.409821, -0.341293, 3.199770, 0.581776
887.300110, -431.662079, -0.335013, 3.199770, 0.290888
888.547058, -432.091614, -0.321824, 2.908882, 0.000000
889.142822, -432.290253, -0.315544, 2.908882, 0.000000
889.680115, -432.465668, -0.309892, 2.617994, 0.000000
890.218445, -432.638031, -0.304240, 2.617994, 0.000000
890.757690, -432.807343, -0.298587, 2.617994, 0.000000
891.839050, -433.136810, -0.287283, 2.617994, 0.000000
892.320862, -433.279175, -0.282259, 2.327106, 0.000000
892.863708, -433.436615, -0.276606, 2.617994, 0.000000
