0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.31, -0.33, 0.89, 1.39, 0.41, 154.40

-0.00, 0.01, 0.00, -0.02, 0.02, 1.00, -0.29, -0.31, 0.91, 1.83, 0.07, 154.37

-0.00, 0.00, -0.00, -0.02, 0.01, 1.00, -0.29, -0.31, 0.91, 1.84, -0.06, 154.35

-0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.29, -0.31, 0.91, 1.75, 0.00, 154.33

0.00, 0.00, -0.00, -0.02, 0.02, 1.00, -0.29, -0.33, 0.90, 1.73, 0.03, 154.26

-0.00, 0.00, 0.00, -0.02, 0.01, 1.00, -0.29, -0.33, 0.90, 1.59, 0.07, 154.18

0.00, 0.00, 0.00, -0.02, 0.01, 1.00, -0.30, -0.35, 0.89, 1.34, 0.31, 154.09

-0.00, -0.00, 0.00, -0.01, 0.01, 1.00, -0.30, -0.35, 0.89, 1.20, 0.18, 154.00

-0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.30, -0.35, 0.89, 1.12, 0.26, 153.93

0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.27, -0.32, 0.91, 1.49, 0.02, 153.86

-0.00, 0.00, -0.01, -0.02, 0.01, 1.00, -0.27, -0.32, 0.91, 1.74, -0.17, 153.80

0.00, 0.00, 0.00, -0.02, 0.01, 1.00, -0.27, -0.32, 0.91, 1.77, -0.21, 153.72

-0.00, 0.00, -0.00, -0.02, 0.01, 1.00, -0.28, -0.31, 0.91, 1.88, -0.12, 153.73

-0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.28, -0.31, 0.91, 1.95, 0.03, 153.72

-0.00, 0.00, 0.00, -0.02, 0.02, 1.00, -0.30, -0.32, 0.90, 1.92, 0.19, 153.71

-0.00, 0.00, 0.00, -0.02, 0.01, 1.00, -0.30, -0.32, 0.90, 1.89, 0.12, 153.70

0.00, -0.00, -0.01, -0.02, 0.01, 1.00, -0.30, -0.32, 0.90, 1.75, 0.13, 153.71

-0.00, -0.00, 0.01, -0.02, 0.01, 1.00, -0.28, -0.32, 0.90, 1.82, 0.02, 153.64

-0.00, 0.00, -0.00, -0.02, 0.01, 1.00, -0.28, -0.32, 0.90, 1.76, -0.10, 153.60

