-0.007835, -0.005407, 1.113195, -0.040811, -0.034373, 0.998575, -2.509677, 2.187124, -24.541191

-0.026478, -0.007937, 1.246423, -0.020213, 0.004383, 0.999786, -1.423990, 1.736259, -25.931517

-0.010765, -0.001279, 1.219005, -0.049688, -0.025168, 0.998448, -1.466978, 2.147202, -27.329193

0.015468, 0.001517, 1.374825, -0.031798, -0.030519, 0.999028, -1.654484, 1.972550, -28.909039

-0.022217, -0.006206, 1.343545, -0.020945, -0.019760, 0.999585, -1.468556, 1.628757, -30.442318

-0.004240, 0.001650, 1.549181, -0.035429, -0.056162, 0.997793, -2.216765, 1.730598, -32.238297

-0.005705, 0.001517, 1.269014, -0.031933, -0.053907, 0.998035, -2.603811, 1.707476, -33.702473

-0.042191, -0.004475, 1.228080, -0.045465, -0.061017, 0.997101, -2.960061, 2.003692, -35.120884

-0.023681, -0.004475, 1.164749, -0.014913, -0.059509, 0.998116, -3.154255, 1.477979, -36.460114

-0.015692, -0.003543, 1.192746, -0.023477, -0.047476, 0.998596, -2.997101, 1.355615, -37.821178

-0.014759, -0.006872, 1.186760, -0.025311, -0.040199, 0.998871, -2.735076, 1.333412, -39.173531

-0.016491, -0.006206, 1.255692, -0.038720, -0.051417, 0.997926, -2.839043, 1.624794, -40.613888

0.001486, -0.002611, 1.415180, -0.039423, -0.053198, 0.997805, -2.974268, 1.799388, -42.237064

-0.008501, -0.005274, 1.210896, -0.024352, -0.032275, 0.999182, -2.555669, 1.576979, -43.610394

-0.025279, -0.004741, 1.093307, -0.023654, -0.049762, 0.998481, -2.678631, 1.436577, -44.865784

-0.009167, -0.001146, 1.160501, -0.022513, -0.054623, 0.998253, -2.881393, 1.314775, -46.198944

-0.005704, -0.002611, 1.079791, -0.016287, -0.035322, 0.999243, -2.558206, 1.106463, -47.427879

-0.002509, -0.001146, 1.041367, -0.025174, -0.056975, 0.998058, -2.862758, 1.185787, -48.625996

-0.008900, 0.000452, 1.019935, -0.023253, -0.058151, 0.998037, -3.065424, 1.183497, -49.797421

0.016400, 0.006710, 1.037312, -0.019250, -0.054225, 0.998343, -3.125061, 1.079432, -50.984516

0.000687, 0.002849, 0.998116, -0.005170, -0.052416, 0.998612, -3.095415, 0.700831, -52.125717

-0.005838, 0.002849, 0.845000, -0.019219, -0.050160, 0.998556, -3.013566, 0.806149, -53.091362

-0.008101, -0.005008, 0.800976, -0.011239, -0.066571, 0.997718, -3.337790, 0.696168, -54.012539

-0.011963, -0.003277, 0.847510, -0.009125, -0.051140, 0.998650, -3.172316, 0.575434, -54.980545

-0.018222, -0.006472, 0.631254, -0.007306, -0.041633, 0.999106, -2.843637, 0.482162, -55.700348

-0.016491, -0.002744, 0.465201, -0.007233, -0.049517, 0.998747, -2.826873, 0.431847, -56.232937

-0.001843, 0.004979, 0.508838, -0.012295, -0.062642, 0.997960, -3.135440, 0.504873, -56.817558

-0.004240, -0.002744, 0.550545, -0.005123, -0.051223, 0.998674, -3.055803, 0.389410, -57.447060

-0.005438, -0.001412, 0.519072, -0.012186, -0.049233, 0.998713, -2.960654, 0.483347, -58.040421

-0.000511, -0.000347, 0.468291, -0.007234, -0.046486, 0.998893, -2.845858, 0.429021, -58.575420

-0.006370, -0.005274, 0.460760, -0.007280, -0.046622, 0.998886, -2.772967, 0.404408, -59.102570

0.005215, 0.000985, 0.570240, -0.003205, -0.044530, 0.999003, -2.694573, 0.283796, -59.754669

-0.005971, 0.002050, 0.450720, -0.012403, -0.050766, 0.998634, -2.777168, 0.427548, -60.271015

-0.003973, -0.006206, 0.485089, -0.006191, -0.055493, 0.998440, -2.938143, 0.377811, -60.827732

-0.000911, 0.000319, 0.228479, -0.002215, -0.048707, 0.998811, -2.880029, 0.263801, -61.088863

-0.002908, 0.000052, 0.226934, -0.009314, -0.038545, 0.999213, -2.609761, 0.359226, -61.347118

0.002818, 0.001917, 0.252035, -0.006194, -0.049429, 0.998758, -2.704160, 0.341919, -61.636086

-0.000911, 0.000985, 0.201640, -0.010284, -0.049539, 0.998719, -2.758889, 0.428704, -61.867210

-0.002509, 0.001784, 0.234851, -0.005149, -0.046277, 0.998915, -2.715292, 0.360335, -62.135632

0.005082, 0.003781, 0.272695, -0.001259, -0.042849, 0.999081, -2.618926, 0.226185, -62.447025

0.002951, 0.005778, 0.181366, -0.003294, -0.044880, 0.998987, -2.604428, 0.195128, -62.654266

-0.001710, -0.000347, 0.118420, -0.004260, -0.047739, 0.998851, -2.655688, 0.208883, -62.790039

0.001486, 0.001517, 0.177504, -0.005239, -0.054722, 0.998488, -2.850672, 0.233883, -62.993885

0.001486, 0.002716, 0.251070, -0.009221, -0.049403, 0.998736, -2.846276, 0.334247, -63.281055

0.000687, 0.002716, 0.084631, -0.001231, -0.042723, 0.999086, -2.688470, 0.220977, -63.376984

0.003883, 0.002849, -0.003802, -0.005296, -0.043731, 0.999029, -2.620100, 0.250899, -63.372181

0.003217, -0.001812, -0.003609, -0.001190, -0.043552, 0.999050, -2.574186, 0.180065, -63.367954

0.008144, 0.001251, -0.016160, -0.004177, -0.049446, 0.998768, -2.687468, 0.203185, -63.349739

0.003217, 0.001917, -0.027745, -0.001083, -0.050121, 0.998743, -2.765251, 0.146043, -63.318100

0.001087, 0.000585, -0.009402, -0.006186, -0.056487, 0.998384, -2.955664, 0.229264, -63.307930

-0.002375, 0.003115, -0.012298, 0.000879, -0.050431, 0.998727, -2.926916, 0.114579, -63.293602

0.000021, -0.005540, -0.022532, -0.002215, -0.044626, 0.999001, -2.779206, 0.127136, -63.267822

-0.003041, -0.002211, -0.005347, -0.004249, -0.042615, 0.999083, -2.640990, 0.176486, -63.261471

0.003217, 0.001784, -0.000906, -0.007274, -0.047620, 0.998839, -2.680076, 0.270615, -63.260483

-0.001177, -0.000613, 0.000252, -0.006317, -0.050869, 0.998685, -2.773050, 0.307836, -63.261272

-0.001044, -0.005940, 0.004114, 0.001839, -0.049787, 0.998758, -2.804155, 0.149127, -63.266445

-0.000644, 0.003781, 0.003535, -0.001195, -0.051760, 0.998659, -2.868542, 0.112345, -63.270428

0.001087, 0.003648, 0.001797, 0.000869, -0.048447, 0.998825, -2.833125, 0.043215, -63.272221

-0.000378, -0.000081, 0.006817, -0.000152, -0.047492, 0.998872, -2.788304, 0.029117, -63.280003

-0.001976, -0.001146, 0.062812, 0.002879, -0.050595, 0.998715, -2.830758, -0.050723, -63.351952

0.003084, 0.002183, 0.136184, -0.005152, -0.048303, 0.998819, -2.809491, 0.077456, -63.507694

-0.000511, -0.000480, 0.166306, 0.001831, -0.041587, 0.999133, -2.638604, -0.003991, -63.697948

0.000554, 0.000052, 0.111856, -0.002164, -0.050505, 0.998721, -2.741818, 0.041136, -63.826019

0.004815, 0.000851, 0.124985, -0.000134, -0.049431, 0.998778, -2.784016, 0.019871, -63.969051

0.003484, 0.001650, 0.168429, 0.000913, -0.060461, 0.998170, -3.060893, -0.020736, -64.161736

-0.003174, -0.000480, 0.026126, 0.001845, -0.049738, 0.998761, -2.973259, -0.055753, -64.191719

0.002019, 0.001118, 0.050068, -0.002154, -0.052492, 0.998619, -2.989839, 0.011660, -64.248940

0.001353, 0.001784, 0.002569, 0.002825, -0.041717, 0.999125, -2.751813, -0.059947, -64.251877

-0.001044, -0.000613, 0.001411, -0.004215, -0.051633, 0.998657, -2.833776, 0.061258, -64.253525

0.000288, 0.002183, -0.002258, -0.001117, -0.054381, 0.998520, -2.947533, 0.059981, -64.250938

-0.000644, 0.003781, 0.003921, 0.000829, -0.047687, 0.998862, -2.861097, 0.012443, -64.255150

0.000954, 0.001517, 0.003342, -0.002164, -0.054586, 0.998507, -2.969398, 0.055141, -64.258949

0.002951, 0.000851, -0.003609, -0.005189, -0.061645, 0.998085, -3.198715, 0.151247, -64.255173

-0.002642, -0.003410, -0.000327, -0.001161, -0.056696, 0.998391, -3.216269, 0.121284, -64.255074

-0.002242, 0.001784, 0.002376, -0.001223, -0.051913, 0.998651, -3.117486, 0.098608, -64.257492

0.001753, -0.003942, -0.003802, -0.000114, -0.053398, 0.998573, -3.096868, 0.066530, -64.253349

-0.004106, 0.002583, -0.143017, -0.005265, -0.049728, 0.998749, -2.993262, 0.166326, -64.089348

0.000820, 0.001917, -0.336295, 0.006895, -0.044612, 0.998981, -2.819270, -0.040869, -63.704197

0.001753, -0.000613, -0.719762, -0.005118, -0.052212, 0.998623, -2.890072, 0.134556, -62.880505

-0.000644, -0.004608, -0.824028, 0.003894, -0.051598, 0.998660, -2.914902, 0.044573, -61.937748

-0.002775, -0.007005, -0.779618, -0.006165, -0.052356, 0.998609, -2.944182, 0.221706, -61.046005

-0.001843, 0.001517, -0.698909, -0.005173, -0.064632, 0.997896, -3.243109, 0.293067, -60.247440

-0.005305, 0.003914, -0.750462, 0.000890, -0.061694, 0.998095, -3.350919, 0.200425, -59.389103

0.002285, 0.002183, -0.732119, -0.005262, -0.052777, 0.998592, -3.219743, 0.286440, -58.550880

-0.000644, 0.002050, -0.708563, -0.009098, -0.059095, 0.998211, -3.281291, 0.424085, -57.740471

-0.003174, -0.002211, -0.637314, -0.007242, -0.053601, 0.998536, -3.188551, 0.464180, -57.010841

0.009210, -0.000480, -0.751621, -0.011077, -0.060993, 0.998077, -3.314654, 0.581781, -56.152004

0.012672, 0.003648, -0.691185, -0.007220, -0.060632, 0.998134, -3.385920, 0.556659, -55.361649

0.012805, 0.002849, -0.745056, -0.000045, -0.072417, 0.997374, -3.700348, 0.384540, -54.511650

0.009077, 0.000319, -0.823062, -0.010828, -0.081108, 0.996647, -4.083980, 0.542556, -53.573486

0.002419, 0.002583, -0.639052, -0.014195, -0.076409, 0.996975, -4.198274, 0.700804, -52.844086

0.009609, -0.000613, -0.590588, -0.011248, -0.061532, 0.998042, -3.932763, 0.726964, -52.165794

0.004416, -0.000081, -0.678442, -0.017125, -0.060012, 0.998051, -3.730242, 0.880729, -51.387352

0.001087, -0.006206, -0.787342, -0.018122, -0.082077, 0.996461, -4.107997, 1.012583, -50.493820

0.006280, 0.004314, -0.734823, -0.013132, -0.056097, 0.998339, -3.743941, 0.961272, -49.647312

0.004017, 0.004047, -0.873264, -0.013193, -0.071385, 0.997362, -3.871955, 0.940958, -48.650646

0.009210, -0.000480, -0.825572, -0.010019, -0.073879, 0.997217, -4.013720, 0.859806, -47.708988

0.013072, -0.000880, -0.771895, -0.002815, -0.098001, 0.995182, -4.661196, 0.648400, -46.835087

0.016001, 0.004447, -0.886008, -0.007133, -0.065353, 0.997837, -4.302675, 0.626794, -45.818607

0.015469, -0.000214, -0.902420, -0.015175, -0.058168, 0.998192, -3.920545, 0.798283, -44.782547

0.012273, -0.000613, -1.065191, -0.019087, -0.075915, 0.996932, -4.089080, 1.002408, -43.567402

0.014270, 0.004580, -1.225645, -0.014910, -0.104545, 0.994408, -4.845310, 1.047462, -42.179554

0.011208, 0.006178, -1.279129, -0.016887, -0.066401, 0.997650, -4.415424, 1.126823, -40.710262

-0.013428, -0.000880, -1.338793, -0.026284, -0.091323, 0.995474, -4.696715, 1.401457, -39.187550

0.013072, 0.007643, -1.333966, -0.014155, -0.079306, 0.996750, -4.616956, 1.280664, -37.661572

-0.006503, -0.003010, -1.534774, -0.038684, -0.097799, 0.994454, -4.962051, 1.805545, -35.918716

0.007213, 0.000718, -1.474338, -0.019745, -0.081922, 0.996443, -4.814241, 1.679020, -34.231594

-0.001443, 0.004846, -1.356557, -0.024694, -0.097707, 0.994909, -5.084748, 1.702049, -32.690804

0.019064, 0.001118, -1.359839, -0.035515, -0.056272, 0.997784, -4.314308, 1.961964, -31.113939

0.008012, 0.000852, -1.254994, -0.008062, -0.088348, 0.996057, -4.582360, 1.472607, -29.688374

0.011474, 0.000985, -1.246305, -0.033846, -0.020456, 0.999218, -3.192443, 1.755701, -28.225595

0.012672, -0.004475, -1.234527, -0.040290, -0.084893, 0.995575, -3.832183, 2.069020, -26.834961

0.005481, -0.001812, -1.291873, -0.035228, -0.027083, 0.999012, -2.872611, 2.137959, -25.323511

0.002685, 0.000053, -1.198613, -0.031232, -0.073968, 0.996771, -3.373874, 2.073604, -23.970974

-0.002109, 0.002716, -1.235878, -0.030696, -0.056655, 0.997922, -3.271018, 2.026738, -22.554369

0.002285, -0.001945, -1.177180, -0.053679, 0.001739, 0.998557, -1.873323, 2.510417, -21.153090

-0.002775, 0.004580, -1.264841, -0.038390, -0.088135, 0.995368, -3.081782, 2.444677, -19.758009

0.003484, -0.000746, -1.176601, -0.055210, -0.044723, 0.997473, -2.818305, 2.803044, -18.400705

-0.003574, -0.000746, -1.208460, -0.042302, -0.079443, 0.995941, -3.444412, 2.728439, -17.049681

0.005881, -0.002744, -1.507163, -0.033801, -0.005410, 0.999414, -2.118797, 2.499787, -15.266999

0.011207, -0.003942, -1.559489, -0.038636, -0.028285, 0.998853, -1.855668, 2.452067, -13.471115

0.019596, -0.000480, -1.580535, -0.037740, -0.083772, 0.995770, -2.982245, 2.414177, -11.709391

0.002552, 0.003781, -1.474145, -0.033074, 0.043500, 0.998506, -0.728268, 2.259634, -9.931445

-0.003840, -0.000080, -1.293804, -0.047768, -0.035871, 0.998214, -1.194336, 2.476090, -8.469549

0.002818, -0.005407, -1.208074, -0.049764, -0.012228, 0.998686, -0.938395, 2.658616, -7.075314

-0.003308, -0.001812, -1.120413, -0.045761, 0.014597, 0.998846, -0.164797, 2.659026, -5.757273

0.000287, -0.005008, -1.040283, -0.054607, 0.055943, 0.996940, 1.241711, 2.843130, -4.498914

0.007212, -0.004342, -0.908599, -0.067529, 0.045872, 0.996662, 1.845662, 3.231807, -3.426728

-0.001311, -0.003543, -0.881953, -0.059343, 0.059666, 0.996453, 2.536774, 3.265613, -2.378990

0.001618, -0.003410, -0.774405, -0.040075, 0.043568, 0.998246, 2.567124, 2.842478, -1.491998

0.002151, -0.000214, -0.755290, -0.058240, 0.022777, 0.998043, 2.105119, 3.006142, -0.651864

0.000953, 0.000852, -0.747180, -0.063009, 0.024708, 0.997707, 1.876062, 3.218032, 0.190174

0.001486, 0.000452, -0.527063, -0.041293, 0.019753, 0.998952, 1.608992, 2.858646, 0.778793

-0.002642, -0.000880, -0.353480, -0.045146, 0.033668, 0.998413, 1.760776, 2.739309, 1.190477

-0.003708, -0.001812, -0.119074, -0.057169, 0.023744, 0.998082, 1.612657, 2.952592, 1.319213

0.000021, -0.002877, 0.001797, -0.050202, 0.034702, 0.998136, 1.763943, 2.925959, 1.325009

-0.001045, 0.004846, -0.006892, -0.052898, 0.025604, 0.998272, 1.647650, 2.962701, 1.326687

-0.000112, 0.002183, -0.004575, -0.045717, 0.030428, 0.998491, 1.687182, 2.823092, 1.333837

0.001219, 0.000718, -0.004575, -0.049182, 0.031700, 0.998287, 1.738673, 2.820497, 1.341650

-0.001843, 0.003248, 0.001218, -0.045067, 0.026649, 0.998628, 1.656669, 2.721842, 1.336075

-0.002509, -0.000746, -0.001292, -0.046923, 0.026581, 0.998545, 1.606881, 2.709714, 1.335083

-0.001178, 0.005779, 0.001990, -0.054790, 0.027549, 0.998118, 1.597766, 2.875603, 1.332112

0.001885, 0.000852, 0.005466, -0.049490, 0.027372, 0.998399, 1.584354, 2.859243, 1.325270

0.002151, 0.003248, 0.126530, -0.053348, 0.032794, 0.998037, 1.693574, 2.939217, 1.186057

0.002817, -0.005540, 0.231375, -0.053722, 0.034004, 0.997977, 1.779741, 3.009725, 0.926209

-0.001577, 0.002183, 0.200675, -0.050957, 0.013686, 0.998607, 1.371713, 2.978126, 0.675196

-0.002243, 0.004713, 0.168429, -0.046160, 0.034673, 0.998332, 1.611477, 2.844828, 0.494422

-0.004107, 0.002849, 0.140625, -0.045955, 0.022616, 0.998688, 1.482604, 2.761565, 0.326911

-0.000778, -0.000480, 0.035587, -0.048518, 0.018844, 0.998645, 1.320885, 2.770879, 0.278359

0.000154, -0.002611, 0.008362, -0.053104, 0.032659, 0.998055, 1.541531, 2.883416, 0.279752

0.000820, -0.000480, 0.021878, -0.054023, 0.024668, 0.998235, 1.488943, 2.969978, 0.252099

-0.003042, -0.001679, 0.004693, -0.048884, 0.027562, 0.998424, 1.529098, 2.904833, 0.248657

-0.000246, -0.004475, -0.003223, -0.051085, 0.031649, 0.998193, 1.644337, 2.919215, 0.258321

0.002817, -0.000347, 0.001411, -0.056619, 0.025920, 0.998059, 1.578362, 3.050270, 0.253448

0.000553, -0.001412, 0.003921, -0.044009, 0.027611, 0.998649, 1.579637, 2.840845, 0.249107

0.000553, -0.001279, 0.009714, -0.050880, 0.023601, 0.998426, 1.488246, 2.872867, 0.233511

0.001486, -0.001545, 0.001411, -0.052139, 0.027698, 0.998256, 1.526905, 2.921014, 0.233982

-0.003974, -0.002211, 0.018402, -0.047812, 0.024547, 0.998555, 1.482918, 2.851874, 0.210549

0.000420, 0.007376, 0.001025, -0.050737, 0.032445, 0.998185, 1.633868, 2.866026, 0.216711

0.001219, -0.000613, -0.000520, -0.050953, 0.027605, 0.998320, 1.612525, 2.888572, 0.216325

0.002551, 0.006045, 0.000445, -0.049886, 0.026576, 0.998401, 1.574456, 2.870006, 0.213856

-0.002376, 0.001118, 0.004114, -0.050312, 0.032773, 0.998196, 1.699337, 2.874420, 0.215235

-0.000778, 0.002449, 0.006238, -0.047153, 0.029688, 0.998446, 1.701389, 2.803137, 0.208073

-0.000645, -0.001545, -0.002451, -0.046027, 0.027626, 0.998558, 1.655590, 2.738813, 0.208679

-0.002376, 0.006444, 0.000252, -0.049118, 0.029672, 0.998352, 1.677001, 2.762066, 0.209075

-0.000645, 0.003515, -0.004768, -0.048835, 0.029519, 0.998371, 1.684641, 2.772702, 0.214745

-0.001977, 0.002183, -0.006313, -0.052270, 0.030754, 0.998159, 1.719311, 2.859381, 0.223487

0.015201, 0.001384, -0.005540, -0.055727, 0.024960, 0.998134, 1.587500, 2.991701, 0.223920

0.009475, -0.000880, 0.000445, -0.048442, 0.028846, 0.998409, 1.603581, 2.906697, 0.224832

0.012272, 0.001917, -0.006313, -0.046876, 0.028541, 0.998493, 1.603377, 2.816330, 0.232695

0.009875, 0.002849, 0.427550, -0.057961, 0.080015, 0.995107, 2.763659, 3.035242, -0.196784

0.008809, 0.005912, 0.117455, -0.047843, -0.005279, 0.998841, 1.520365, 2.917355, -0.395387

-0.007037, -0.000347, 0.172870, -0.047239, 0.038712, 0.998133, 1.798788, 2.839636, -0.579574

-0.012763, -0.002478, 0.066094, -0.041808, -0.005239, 0.999112, 0.970109, 2.667375, -0.695629

-0.008901, -0.002744, -0.007471, -0.048775, 0.028497, 0.998403, 1.246628, 2.721719, -0.674500

-0.006904, -0.002477, -0.004961, -0.051482, 0.026860, 0.998313, 1.372628, 2.816151, -0.663051

-0.002642, -0.002078, -0.005540, -0.051973, 0.031591, 0.998149, 1.552015, 2.883606, -0.647884

0.000420, 0.002449, -0.003416, -0.047201, 0.027719, 0.998501, 1.566980, 2.809428, -0.643284

0.000420, -0.000613, -0.000134, -0.045912, 0.025578, 0.998618, 1.526607, 2.738961, -0.645042

0.013337, 0.000985, 0.001604, -0.052479, 0.021847, 0.998383, 1.402043, 2.845580, -0.652246

-0.001044, 0.006711, -0.240332, -0.019007, 0.123004, 0.992224, 3.678495, 2.126714, -0.278713

0.008809, -0.003010, -0.526677, -0.069351, 0.007887, 0.997561, 2.406569, 2.838754, 0.268683

0.026520, -0.000880, -0.341122, -0.034650, 0.034275, 0.998812, 2.217801, 2.482808, 0.651542

0.055682, -0.004475, -0.209245, -0.062559, -0.012065, 0.997968, 1.002399, 2.923447, 0.836565

0.072328, -0.002478, -0.011912, -0.051596, 0.010635, 0.998611, 0.763325, 2.939722, 0.842245

0.117869, -0.004075, -0.000906, -0.053016, 0.009727, 0.998546, 0.546218, 2.984090, 0.839053

0.166873, -0.001679, -0.001679, -0.050989, 0.005615, 0.998683, 0.265467, 2.961457, 0.836387

0.238914, -0.000081, 0.000059, -0.046553, -0.007251, 0.998890, -0.280876, 2.844285, 0.822795

0.572485, 0.006711, 0.005466, -0.041136, -0.005181, 0.999140, -0.943641, 2.641858, 0.817412

0.849462, 0.010173, 0.004500, -0.054524, -0.051764, 0.997170, -2.728169, 2.823559, 0.772236

0.787808, -0.004075, 0.113014, -0.057461, -0.094244, 0.993889, -4.712368, 3.008311, 0.586327

1.118317, 0.001650, 0.005273, -0.040137, -0.124273, 0.991436, -6.966895, 2.722767, 0.535007

0.899665, 0.004713, 0.010679, -0.047398, -0.155557, 0.986689, -8.795166, 2.713371, 0.485798

0.481137, 0.009640, -0.076789, -0.042390, -0.199186, 0.979045, -10.423975, 2.604110, 0.524893

0.439590, 0.005379, 0.002763, -0.048275, -0.207849, 0.976969, -11.562301, 2.662725, 0.493482

